testcase,script,rep,returncode,runtime_seconds,wall_seconds,parsed_seconds,stdout_log,stderr_log
data_size_80.txt,multi_greedy.py,3,0,0.5003501000001052,0.5003501000001052,,logs\data_size_80__multi_greedy__rep3.out.txt,logs\data_size_80__multi_greedy__rep3.err.txt
data_size_80.txt,multi_greedy.py,4,0,0.48230100000000675,0.48230100000000675,,logs\data_size_80__multi_greedy__rep4.out.txt,logs\data_size_80__multi_greedy__rep4.err.txt
data_size_80.txt,multi_greedy.py,5,0,0.5011769999996432,0.5011769999996432,,logs\data_size_80__multi_greedy__rep5.out.txt,logs\data_size_80__multi_greedy__rep5.err.txt
data_size_100.txt,local_greedy.py,1,0,1.8902424000002611,1.8902424000002611,,logs\data_size_100__local_greedy__rep1.out.txt,logs\data_size_100__local_greedy__rep1.err.txt
data_size_100.txt,local_greedy.py,2,0,1.891932099999849,1.891932099999849,,logs\data_size_100__local_greedy__rep2.out.txt,logs\data_size_100__local_greedy__rep2.err.txt
data_size_100.txt,local_greedy.py,3,0,1.8898372999997264,1.8898372999997264,,logs\data_size_100__local_greedy__rep3.out.txt,logs\data_size_100__local_greedy__rep3.err.txt
data_size_100.txt,local_greedy.py,4,0,1.8933812000000216,1.8933812000000216,,logs\data_size_100__local_greedy__rep4.out.txt,logs\data_size_100__local_greedy__rep4.err.txt
data_size_100.txt,local_greedy.py,5,0,1.890343799999755,1.890343799999755,,logs\data_size_100__local_greedy__rep5.out.txt,logs\data_size_100__local_greedy__rep5.err.txt
data_size_100.txt,multi_greedy.py,1,0,0.7706146000000444,0.7706146000000444,,logs\data_size_100__multi_greedy__rep1.out.txt,logs\data_size_100__multi_greedy__rep1.err.txt
data_size_100.txt,multi_greedy.py,2,0,0.7507602999999108,0.7507602999999108,,logs\data_size_100__multi_greedy__rep2.out.txt,logs\data_size_100__multi_greedy__rep2.err.txt
data_size_100.txt,multi_greedy.py,3,0,0.7417884999999842,0.7417884999999842,,logs\data_size_100__multi_greedy__rep3.out.txt,logs\data_size_100__multi_greedy__rep3.err.txt
data_size_100.txt,multi_greedy.py,4,0,0.7663753000001634,0.7663753000001634,,logs\data_size_100__multi_greedy__rep4.out.txt,logs\data_size_100__multi_greedy__rep4.err.txt
data_size_100.txt,multi_greedy.py,5,0,0.7458873000000494,0.7458873000000494,,logs\data_size_100__multi_greedy__rep5.out.txt,logs\data_size_100__multi_greedy__rep5.err.txt
